"REF_DATE","GEO","DGUID","Age group","Sex","High blood pressure","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998","British Columbia","","15-19 years","Males","With high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4023113","11.4.2.2.6","","F","","","1"
"1998","British Columbia","","15-19 years","Males","With high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4023114","11.4.2.2.7","","F","","","1"
"1998","British Columbia","","15-19 years","Males","With high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4023115","11.4.2.2.8","","F","","","1"
"1998","British Columbia","","15-19 years","Males","Without high blood pressure","Number of persons","Persons","249","units ","0","v1892769","11.4.2.3.1","151040","","","","0"
"1998","British Columbia","","15-19 years","Males","Without high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1892770","11.4.2.3.2","117611","","","","0"
"1998","British Columbia","","15-19 years","Males","Without high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v1892771","11.4.2.3.3","184470","","","","0"
"1998","British Columbia","","15-19 years","Males","Without high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4023119","11.4.2.3.4","11.3","","","","1"
"1998","British Columbia","","15-19 years","Males","Without high blood pressure","Percent","Percent","239","units ","0","v4023120","11.4.2.3.5","100.0","","","","1"
"1998","British Columbia","","15-19 years","Males","Without high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4023121","11.4.2.3.6","100.0","","","","1"
"1998","British Columbia","","15-19 years","Males","Without high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4023122","11.4.2.3.7","100.0","","","","1"
"1998","British Columbia","","15-19 years","Males","Without high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4023123","11.4.2.3.8","0.0","","","","1"
"1998","British Columbia","","15-19 years","Males","High blood pressure, not stated","Number of persons","Persons","249","units ","0","v1892772","11.4.2.4.1","","F","","","0"
"1998","British Columbia","","15-19 years","Males","High blood pressure, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1892773","11.4.2.4.2","","F","","","0"
"1998","British Columbia","","15-19 years","Males","High blood pressure, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1892774","11.4.2.4.3","","F","","","0"
"1998","British Columbia","","15-19 years","Males","High blood pressure, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4023127","11.4.2.4.4","","F","","","1"
"1998","British Columbia","","15-19 years","Males","High blood pressure, not stated","Percent","Percent","239","units ","0","v4023128","11.4.2.4.5","","F","","","1"
"1998","British Columbia","","15-19 years","Males","High blood pressure, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4023129","11.4.2.4.6","","F","","","1"
"1998","British Columbia","","15-19 years","Males","High blood pressure, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4023130","11.4.2.4.7","","F","","","1"
"1998","British Columbia","","15-19 years","Males","High blood pressure, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4023131","11.4.2.4.8","","F","","","1"
"1998","British Columbia","","15-19 years","Females","Total population for the variable high blood pressure","Number of persons","Persons","249","units ","0","v1892775","11.4.3.1.1","105407","E","","","0"
"1998","British Columbia","","15-19 years","Females","Total population for the variable high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1892776","11.4.3.1.2","71193","E","","","0"
"1998","British Columbia","","15-19 years","Females","Total population for the variable high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v1892777","11.4.3.1.3","139620","E","","","0"
"1998","British Columbia","","15-19 years","Females","Total population for the variable high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4023135","11.4.3.1.4","16.6","E","","","1"
"1998","British Columbia","","15-19 years","Females","Total population for the variable high blood pressure","Percent","Percent","239","units ","0","v4023136","11.4.3.1.5","100.0","","","","1"
"1998","British Columbia","","15-19 years","Females","Total population for the variable high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4023137","11.4.3.1.6","100.0","","","","1"
"1998","British Columbia","","15-19 years","Females","Total population for the variable high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4023138","11.4.3.1.7","100.0","","","","1"
"1998","British Columbia","","15-19 years","Females","Total population for the variable high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4023139","11.4.3.1.8","0.0","","","","1"
"1998","British Columbia","","15-19 years","Females","With high blood pressure","Number of persons","Persons","249","units ","0","v1892778","11.4.3.2.1","","F","","","0"
"1998","British Columbia","","15-19 years","Females","With high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1892779","11.4.3.2.2","","F","","","0"
"1998","British Columbia","","15-19 years","Females","With high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v1892780","11.4.3.2.3","","F","","","0"
"1998","British Columbia","","15-19 years","Females","With high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4023143","11.4.3.2.4","","F","","","1"
"1998","British Columbia","","15-19 years","Females","With high blood pressure","Percent","Percent","239","units ","0","v4023144","11.4.3.2.5","","F","","","1"
"1998","British Columbia","","15-19 years","Females","With high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4023145","11.4.3.2.6","","F","","","1"
"1998","British Columbia","","15-19 years","Females","With high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4023146","11.4.3.2.7","","F","","","1"
"1998","British Columbia","","15-19 years","Females","With high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4023147","11.4.3.2.8","","F","","","1"
"1998","British Columbia","","15-19 years","Females","Without high blood pressure","Number of persons","Persons","249","units ","0","v1892781","11.4.3.3.1","105407","E","","","0"
"1998","British Columbia","","15-19 years","Females","Without high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1892782","11.4.3.3.2","71193","E","","","0"
"1998","British Columbia","","15-19 years","Females","Without high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v1892783","11.4.3.3.3","139620","E","","","0"
"1998","British Columbia","","15-19 years","Females","Without high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4023151","11.4.3.3.4","16.6","E","","","1"
"1998","British Columbia","","15-19 years","Females","Without high blood pressure","Percent","Percent","239","units ","0","v4023152","11.4.3.3.5","100.0","","","","1"
"1998","British Columbia","","15-19 years","Females","Without high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4023153","11.4.3.3.6","100.0","","","","1"
"1998","British Columbia","","15-19 years","Females","Without high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4023154","11.4.3.3.7","100.0","","","","1"
"1998","British Columbia","","15-19 years","Females","Without high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4023155","11.4.3.3.8","0.0","","","","1"
"1998","British Columbia","","15-19 years","Females","High blood pressure, not stated","Number of persons","Persons","249","units ","0","v1892784","11.4.3.4.1","","F","","","0"
"1998","British Columbia","","15-19 years","Females","High blood pressure, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1892785","11.4.3.4.2","","F","","","0"
"1998","British Columbia","","15-19 years","Females","High blood pressure, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1892786","11.4.3.4.3","","F","","","0"
"1998","British Columbia","","15-19 years","Females","High blood pressure, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4023159","11.4.3.4.4","","F","","","1"
"1998","British Columbia","","15-19 years","Females","High blood pressure, not stated","Percent","Percent","239","units ","0","v4023160","11.4.3.4.5","","F","","","1"
"1998","British Columbia","","15-19 years","Females","High blood pressure, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4023161","11.4.3.4.6","","F","","","1"
"1998","British Columbia","","15-19 years","Females","High blood pressure, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4023162","11.4.3.4.7","","F","","","1"
